   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 4881               	/* frame size = 0 */
 4882 1d32 EC01      		movw r28,r24
 4883               	.LM395:
 4884 1d34 4A30      		cpi r20,lo8(10)
 4885 1d36 00F4      		brsh .L278
 4886               	.LVL350:
 4887 1d38 4830      		cpi r20,lo8(8)
 4888 1d3a 00F4      		brsh .L276
 4889 1d3c 4130      		cpi r20,lo8(1)
 4890 1d3e 00F0      		brlo .L274
 4891 1d40 00C0      		rjmp .L279
 4892               	.L278:
 4893 1d42 4C30      		cpi r20,lo8(12)
 4894 1d44 00F4      		brsh .L274
 4895 1d46 00C0      		rjmp .L281
 4896               	.L276:
 4897               	.LM396:
 4898 1d48 A091 0000 		lds r26,arguments
 4899 1d4c B091 0000 		lds r27,(arguments)+1
 4900 1d50 862F      		mov r24,r22
 4901 1d52 90E0      		ldi r25,lo8(0)
 4902               	.LVL351:
 4903 1d54 E881      		ld r30,Y
 4904 1d56 F0E0      		ldi r31,lo8(0)
 4905 1d58 EE0F      		lsl r30
 4906 1d5a FF1F      		rol r31
 4907               	.LVL352:
 4908 1d5c EA0F      		add r30,r26
 4909 1d5e FB1F      		adc r31,r27
 4910 1d60 2081      		ld r18,Z
 4911 1d62 880F      		lsl r24
 4912 1d64 991F      		rol r25
 4913               	.LVL353:
 4914 1d66 A80F      		add r26,r24
 4915 1d68 B91F      		adc r27,r25
 4916 1d6a A20F      		add r26,r18
 4917 1d6c B11D      		adc r27,__zero_reg__
 4918 1d6e 1196      		adiw r26,1
 4919 1d70 8C91      		ld r24,X
 4920               	.LVL354:
 4921 1d72 C80F      		add r28,r24
 4922 1d74 D11D      		adc r29,__zero_reg__
 4923 1d76 8981      		ldd r24,Y+1
 4924 1d78 9A81      		ldd r25,Y+2
 4925 1d7a 0E94 0000 		call set_delete
 4926               	.LVL355:
 4927 1d7e 00C0      		rjmp .L279
 4928               	.LVL356:
 4929               	.L281:
 4930               	.LM397:
 4931 1d80 A091 0000 		lds r26,arguments
 4932 1d84 B091 0000 		lds r27,(arguments)+1
 4933 1d88 862F      		mov r24,r22
 4934 1d8a 90E0      		ldi r25,lo8(0)
 4935               	.LVL357:
 4936 1d8c E881      		ld r30,Y
 4937 1d8e F0E0      		ldi r31,lo8(0)
 4938 1d90 EE0F      		lsl r30
 4939 1d92 FF1F      		rol r31
 4940 1d94 EA0F      		add r30,r26
 4941 1d96 FB1F      		adc r31,r27
 4942 1d98 2081      		ld r18,Z
 4943 1d9a 880F      		lsl r24
 4944 1d9c 991F      		rol r25
 4945               	.LVL358:
 4946 1d9e A80F      		add r26,r24
 4947 1da0 B91F      		adc r27,r25
 4948 1da2 A20F      		add r26,r18
 4949 1da4 B11D      		adc r27,__zero_reg__
 4950 1da6 1196      		adiw r26,1
 4951 1da8 8C91      		ld r24,X
 4952               	.LVL359:
 4953 1daa C80F      		add r28,r24
 4954 1dac D11D      		adc r29,__zero_reg__
 4955 1dae 8981      		ldd r24,Y+1
 4956 1db0 9A81      		ldd r25,Y+2
 4957 1db2 0E94 0000 		call list_delete
 4958               	.LVL360:
 4959 1db6 00C0      		rjmp .L279
 4960               	.LVL361:
 4961               	.L274:
 4962               	.LM398:
 4963 1db8 80E0      		ldi r24,lo8(.LC9)
 4964 1dba 90E0      		ldi r25,hi8(.LC9)
 4965 1dbc 64E0      		ldi r22,lo8(772)
 4966 1dbe 73E0      		ldi r23,hi8(772)
 4967               	.LVL362:
 4968 1dc0 40E0      		ldi r20,lo8(.LC10)
 4969 1dc2 50E0      		ldi r21,hi8(.LC10)
 4970               	.LVL363:
 4971 1dc4 0E94 0000 		call __myassert
 4972               	.LVL364:
 4973               	.L279:
 4974               	/* epilogue start */
 4975               	.LM399:
 4976 1dc8 DF91      		pop r29
 4977 1dca CF91      		pop r28
 4978               	.LVL365:
 4979 1dcc 0895      		ret
 4980               	.LFE39:
 4982               		.data
 4983               	.LC27:
 4984 016b 6C69 7374 		.string	"lists differ in size for accumulator AGG_SUM_LIST_INT: %d vs %d\n"
 4984      7320 6469 
 4984      6666 6572 
 4984      2069 6E20 
 4984      7369 7A65 
 4985               	.LC28:
 4986 01ac 6C69      		.ascii	"li"
 4987 01ae 7374 7320 		.string	"sts differ in size for accumulator AGG_SUM_LIST_FLOAT: %d vs %d\n"
 4987      6469 6666 
 4987      6572 2069 
 4987      6E20 7369 
 4987      7A65 2066 
 4988               		.text
 4990               	aggregate_recalc:
 4991               	.LFB40:
 4992               	.LM400:
 4993               	.LVL366:
 4994 1dce 2F92      		push r2
 4995 1dd0 3F92      		push r3
 4996 1dd2 4F92      		push r4
 4997 1dd4 5F92      		push r5
 4998 1dd6 6F92      		push r6
 4999 1dd8 7F92      		push r7
 5000 1dda 8F92      		push r8
 5001 1ddc 9F92      		push r9
 5002 1dde AF92      		push r10
 5003 1de0 BF92      		push r11
 5004 1de2 CF92      		push r12
 5005 1de4 DF92      		push r13
 5006 1de6 EF92      		push r14
 5007 1de8 FF92      		push r15
 5008 1dea 0F93      		push r16
 5009 1dec 1F93      		push r17
 5010 1dee DF93      		push r29
 5011 1df0 CF93      		push r28
 5012 1df2 CDB7      		in r28,__SP_L__
 5013 1df4 DEB7      		in r29,__SP_H__
 5014 1df6 6497      		sbiw r28,20
 5015 1df8 CDBF      		out __SP_L__,r28
 5016 1dfa DEBF      		out __SP_H__,r29
 5017               	/* prologue: function */
 5018               	/* frame size = 20 */
 5019 1dfc 8D87      		std Y+13,r24
 5020 1dfe 9E87      		std Y+14,r25
 5021 1e00 6F87      		std Y+15,r22
 5022 1e02 788B      		std Y+16,r23
 5023 1e04 498B      		std Y+17,r20
 5024               	.LM401:
 5025 1e06 FC01      		movw r30,r24
 5026 1e08 A481      		ldd r26,Z+4
 5027 1e0a B581      		ldd r27,Z+5
 5028 1e0c 4C91      		ld r20,X
 5029               	.LVL367:
 5030 1e0e 50E0      		ldi r21,lo8(0)
 5031               	.LVL368:
 5032               	.LM402:
 5033 1e10 9A01      		movw r18,r20
 5034               	.LVL369:
 5035 1e12 2F5F      		subi r18,lo8(-(1))
 5036 1e14 3F4F      		sbci r19,hi8(-(1))
 5037 1e16 2B87      		std Y+11,r18
 5038 1e18 3C87      		std Y+12,r19
 5039 1e1a F901      		movw r30,r18
 5040 1e1c E050      		subi r30,lo8(-(meld_prog))
 5041 1e1e F040      		sbci r31,hi8(-(meld_prog))
 5042 1e20 E081      		ld r30,Z
 5043 1e22 F0E0      		ldi r31,lo8(0)
 5044 1e24 E050      		subi r30,lo8(-(meld_prog))
 5045 1e26 F040      		sbci r31,hi8(-(meld_prog))
 5046 1e28 9381      		ldd r25,Z+3
 5047 1e2a 892F      		mov r24,r25
 5048               	.LVL370:
 5049 1e2c 8295      		swap r24
 5050 1e2e 8F70      		andi r24,0x0f
 5051 1e30 A82E      		mov r10,r24
 5052               	.LVL371:
 5053 1e32 BB24      		clr r11
 5054               	.LVL372:
 5055               	.LM403:
 5056 1e34 A92F      		mov r26,r25
 5057 1e36 B0E0      		ldi r27,lo8(0)
 5058 1e38 AF70      		andi r26,lo8(15)
 5059 1e3a B070      		andi r27,hi8(15)
 5060 1e3c AF83      		std Y+7,r26
 5061 1e3e B887      		std Y+8,r27
 5062               	.LVL373:
 5063               	.LM404:
 5064 1e40 ED85      		ldd r30,Y+13
 5065 1e42 FE85      		ldd r31,Y+14
 5066 1e44 A281      		ldd r26,Z+2
 5067 1e46 B381      		ldd r27,Z+3
 5068 1e48 2D91      		ld r18,X+
 5069 1e4a 3C91      		ld r19,X
 5070 1e4c 2D83      		std Y+5,r18
 5071 1e4e 3E83      		std Y+6,r19
 5072               	.LVL374:
 5073               	.LM405:
 5074 1e50 D901      		movw r26,r18
 5075 1e52 1496      		adiw r26,4
 5076 1e54 2D90      		ld r2,X+
 5077 1e56 3C90      		ld r3,X
 5078 1e58 1597      		sbiw r26,4+1
 5079               	.LVL375:
 5080               	.LM406:
 5081 1e5a 2091 0000 		lds r18,arguments
 5082 1e5e 3091 0000 		lds r19,(arguments)+1
 5083 1e62 EF81      		ldd r30,Y+7
 5084 1e64 F885      		ldd r31,Y+8
 5085 1e66 EE0F      		lsl r30
 5086 1e68 FF1F      		rol r31
 5087 1e6a E987      		std Y+9,r30
 5088 1e6c FA87      		std Y+10,r31
 5089 1e6e D101      		movw r26,r2
 5090 1e70 EC91      		ld r30,X
 5091 1e72 F0E0      		ldi r31,lo8(0)
 5092 1e74 EE0F      		lsl r30
 5093 1e76 FF1F      		rol r31
 5094 1e78 E20F      		add r30,r18
 5095 1e7a F31F      		adc r31,r19
 5096 1e7c 8081      		ld r24,Z
 5097 1e7e A985      		ldd r26,Y+9
 5098 1e80 BA85      		ldd r27,Y+10
 5099 1e82 A20F      		add r26,r18
 5100 1e84 B31F      		adc r27,r19
 5101 1e86 FD01      		movw r30,r26
 5102 1e88 E80F      		add r30,r24
 5103 1e8a F11D      		adc r31,__zero_reg__
 5104 1e8c 8181      		ldd r24,Z+1
 5105 1e8e 882E      		mov r8,r24
 5106               	.LVL376:
 5107 1e90 9924      		clr r9
 5108               	.LVL377:
 5109 1e92 0894      		sec
 5110 1e94 811C      		adc r8,__zero_reg__
 5111 1e96 911C      		adc r9,__zero_reg__
 5112               	.LVL378:
 5113 1e98 820C      		add r8,r2
 5114 1e9a 931C      		adc r9,r3
 5115               	.LM407:
 5116 1e9c 2A01      		movw r4,r20
 5117 1e9e 440C      		lsl r4
 5118 1ea0 551C      		rol r5
 5119 1ea2 240D      		add r18,r4
 5120 1ea4 351D      		adc r19,r5
 5121 1ea6 F901      		movw r30,r18
 5122 1ea8 8081      		ld r24,Z
 5123 1eaa A80F      		add r26,r24
 5124 1eac B11D      		adc r27,__zero_reg__
 5125 1eae FC91      		ld r31,X
 5126 1eb0 FA8B      		std Y+18,r31
 5127               	.LM408:
 5128 1eb2 8F2F      		mov r24,r31
 5129 1eb4 90E0      		ldi r25,lo8(0)
 5130 1eb6 0E94 0000 		call malloc
 5131               	.LVL379:
 5132 1eba 6C01      		movw r12,r24
 5133               	.LM409:
 5134 1ebc AD81      		ldd r26,Y+5
 5135 1ebe BE81      		ldd r27,Y+6
 5136 1ec0 1296      		adiw r26,2
 5137 1ec2 0D91      		ld r16,X+
 5138 1ec4 1C91      		ld r17,X
 5139 1ec6 1397      		sbiw r26,2+1
 5140               	.LBB235:
 5141               	.LBB236:
 5142               	.LM410:
 5143 1ec8 B7E0      		ldi r27,lo8(7)
 5144 1eca AB16      		cp r10,r27
 5145 1ecc B104      		cpc r11,__zero_reg__
 5146 1ece 04F4      		brge .L293
 5147 1ed0 E5E0      		ldi r30,lo8(5)
 5148 1ed2 AE16      		cp r10,r30
 5149 1ed4 B104      		cpc r11,__zero_reg__
 5150 1ed6 04F0      		brlt .+2
 5151 1ed8 00C0      		rjmp .L287
 5152 1eda F4E0      		ldi r31,lo8(4)
 5153 1edc AF16      		cp r10,r31
 5154 1ede B104      		cpc r11,__zero_reg__
 5155 1ee0 04F4      		brge .L286
 5156 1ee2 22E0      		ldi r18,lo8(2)
 5157 1ee4 A216      		cp r10,r18
 5158 1ee6 B104      		cpc r11,__zero_reg__
 5159 1ee8 04F4      		brge .L285
 5160 1eea 31E0      		ldi r19,lo8(1)
 5161 1eec A316      		cp r10,r19
 5162 1eee B104      		cpc r11,__zero_reg__
 5163 1ef0 01F0      		breq .+2
 5164 1ef2 00C0      		rjmp .L283
 5165 1ef4 00C0      		rjmp .L359
 5166               	.L293:
 5167 1ef6 89E0      		ldi r24,lo8(9)
 5168 1ef8 A816      		cp r10,r24
 5169 1efa B104      		cpc r11,__zero_reg__
 5170 1efc 01F4      		brne .+2
 5171 1efe 00C0      		rjmp .L290
 5172 1f00 9AE0      		ldi r25,lo8(10)
 5173 1f02 A916      		cp r10,r25
 5174 1f04 B104      		cpc r11,__zero_reg__
 5175 1f06 04F4      		brge .L294
 5176 1f08 A7E0      		ldi r26,lo8(7)
 5177 1f0a AA16      		cp r10,r26
 5178 1f0c B104      		cpc r11,__zero_reg__
 5179 1f0e 01F4      		brne .+2
 5180 1f10 00C0      		rjmp .L288
 5181 1f12 B8E0      		ldi r27,lo8(8)
 5182 1f14 AB16      		cp r10,r27
 5183 1f16 B104      		cpc r11,__zero_reg__
 5184 1f18 01F0      		breq .+2
 5185 1f1a 00C0      		rjmp .L283
 5186 1f1c 00C0      		rjmp .L360
 5187               	.L294:
 5188 1f1e EAE0      		ldi r30,lo8(10)
 5189 1f20 AE16      		cp r10,r30
 5190 1f22 B104      		cpc r11,__zero_reg__
 5191 1f24 01F4      		brne .+2
 5192 1f26 00C0      		rjmp .L291
 5193 1f28 FBE0      		ldi r31,lo8(11)
 5194 1f2a AF16      		cp r10,r31
 5195 1f2c B104      		cpc r11,__zero_reg__
 5196 1f2e 01F0      		breq .+2
 5197 1f30 00C0      		rjmp .L283
 5198 1f32 00C0      		rjmp .L361
 5199               	.L359:
 5200               	.LM411:
 5201 1f34 B401      		movw r22,r8
 5202               	.LVL380:
 5203 1f36 4A89      		ldd r20,Y+18
 5204 1f38 50E0      		ldi r21,lo8(0)
 5205 1f3a 0E94 0000 		call memcpy
 5206 1f3e 00C0      		rjmp .L296
 5207               	.LVL381:
 5208               	.L285:
 5209               	.LM412:
 5210 1f40 F401      		movw r30,r8
 5211 1f42 8081      		ld r24,Z
 5212 1f44 9181      		ldd r25,Z+1
 5213 1f46 A281      		ldd r26,Z+2
 5214 1f48 B381      		ldd r27,Z+3
 5215 1f4a F601      		movw r30,r12
 5216               	.LVL382:
 5217 1f4c 8083      		st Z,r24
 5218 1f4e 9183      		std Z+1,r25
 5219 1f50 A283      		std Z+2,r26
 5220 1f52 B383      		std Z+3,r27
 5221 1f54 00C0      		rjmp .L296
 5222               	.LVL383:
 5223               	.L286:
 5224               	.LM413:
 5225 1f56 9801      		movw r18,r16
 5226 1f58 4427      		clr r20
 5227 1f5a 37FD      		sbrc r19,7
 5228 1f5c 4095      		com r20
 5229 1f5e 542F      		mov r21,r20
 5230 1f60 D401      		movw r26,r8
 5231 1f62 6D91      		ld r22,X+
 5232 1f64 7D91      		ld r23,X+
 5233 1f66 8D91      		ld r24,X+
 5234 1f68 9C91      		ld r25,X
 5235 1f6a 0E94 0000 		call __mulsi3
 5236 1f6e F601      		movw r30,r12
 5237               	.LVL384:
 5238 1f70 6083      		st Z,r22
 5239 1f72 7183      		std Z+1,r23
 5240 1f74 8283      		std Z+2,r24
 5241 1f76 9383      		std Z+3,r25
 5242 1f78 00C0      		rjmp .L296
 5243               	.LVL385:
 5244               	.L287:
 5245               	.LM414:
 5246 1f7a F401      		movw r30,r8
 5247 1f7c 8081      		ld r24,Z
 5248 1f7e 9181      		ldd r25,Z+1
 5249 1f80 A281      		ldd r26,Z+2
 5250 1f82 B381      		ldd r27,Z+3
 5251 1f84 F601      		movw r30,r12
 5252               	.LVL386:
 5253 1f86 8083      		st Z,r24
 5254 1f88 9183      		std Z+1,r25
 5255 1f8a A283      		std Z+2,r26
 5256 1f8c B383      		std Z+3,r27
 5257 1f8e 00C0      		rjmp .L296
 5258               	.LVL387:
 5259               	.L288:
 5260               	.LM415:
 5261 1f90 B801      		movw r22,r16
 5262 1f92 8827      		clr r24
 5263 1f94 77FD      		sbrc r23,7
 5264 1f96 8095      		com r24
 5265 1f98 982F      		mov r25,r24
 5266 1f9a 0E94 0000 		call __floatsisf
 5267 1f9e 9B01      		movw r18,r22
 5268 1fa0 AC01      		movw r20,r24
 5269 1fa2 D401      		movw r26,r8
 5270 1fa4 6D91      		ld r22,X+
 5271 1fa6 7D91      		ld r23,X+
 5272 1fa8 8D91      		ld r24,X+
 5273 1faa 9C91      		ld r25,X
 5274 1fac 0E94 0000 		call __mulsf3
 5275 1fb0 F601      		movw r30,r12
 5276               	.LVL388:
 5277 1fb2 6083      		st Z,r22
 5278 1fb4 7183      		std Z+1,r23
 5279 1fb6 8283      		std Z+2,r24
 5280 1fb8 9383      		std Z+3,r25
 5281 1fba 00C0      		rjmp .L296
 5282               	.LVL389:
 5283               	.L360:
 5284               	.LBE236:
 5285               	.LM416:
 5286 1fbc 0E94 0000 		call set_int_create
 5287 1fc0 8C01      		movw r16,r24
 5288               	.LVL390:
 5289               	.LBB251:
 5290               	.LBB243:
 5291               	.LM417:
 5292 1fc2 D401      		movw r26,r8
 5293 1fc4 6D91      		ld r22,X+
 5294 1fc6 7C91      		ld r23,X
 5295 1fc8 0E94 0000 		call set_int_insert
 5296 1fcc 00C0      		rjmp .L354
 5297               	.LVL391:
 5298               	.L290:
 5299               	.LBE243:
 5300               	.LBE251:
 5301               	.LM418:
 5302 1fce 0E94 0000 		call set_float_create
 5303 1fd2 8C01      		movw r16,r24
 5304               	.LVL392:
 5305               	.LBB252:
 5306               	.LBB244:
 5307               	.LM419:
 5308 1fd4 D401      		movw r26,r8
 5309 1fd6 4D91      		ld r20,X+
 5310 1fd8 5D91      		ld r21,X+
 5311 1fda 6D91      		ld r22,X+
 5312 1fdc 7C91      		ld r23,X
 5313 1fde 0E94 0000 		call set_float_insert
 5314               	.LVL393:
 5315               	.L354:
 5316               	.LM420:
 5317 1fe2 C801      		movw r24,r16
 5318 1fe4 0E94 0000 		call set_print
 5319               	.LM421:
 5320 1fe8 F601      		movw r30,r12
 5321               	.LVL394:
 5322 1fea 0083      		st Z,r16
 5323 1fec 1183      		std Z+1,r17
 5324 1fee 00C0      		rjmp .L296
 5325               	.LVL395:
 5326               	.L291:
 5327               	.LBE244:
 5328               	.LBE252:
 5329               	.LM422:
 5330 1ff0 0E94 0000 		call list_int_create
 5331 1ff4 7C01      		movw r14,r24
 5332               	.LVL396:
 5333               	.LBB253:
 5334               	.LBB237:
 5335               	.LBB238:
 5336               	.LBB239:
 5337               	.LM423:
 5338 1ff6 D401      		movw r26,r8
 5339 1ff8 ED91      		ld r30,X+
 5340 1ffa FC91      		ld r31,X
 5341 1ffc 2081      		ld r18,Z
 5342 1ffe 3181      		ldd r19,Z+1
 5343 2000 2B8B      		std Y+19,r18
 5344 2002 3C8B      		std Y+20,r19
 5345               	.LVL397:
 5346               	.LBE239:
 5347               	.LBE238:
 5348               	.LBB240:
 5349               	.LM424:
 5350 2004 3801      		movw r6,r16
 5351 2006 8824      		clr r8
 5352 2008 77FC      		sbrc r7,7
 5353 200a 8094      		com r8
 5354 200c 982C      		mov r9,r8
 5355 200e 00C0      		rjmp .L297
 5356               	.L298:
 5357 2010 AB89      		ldd r26,Y+19
 5358 2012 BC89      		ldd r27,Y+20
 5359 2014 1296      		adiw r26,2
 5360 2016 2D91      		ld r18,X+
 5361 2018 3D91      		ld r19,X+
 5362 201a 4D91      		ld r20,X+
 5363 201c 5C91      		ld r21,X
 5364 201e 1597      		sbiw r26,2+3
 5365 2020 C401      		movw r24,r8
 5366 2022 B301      		movw r22,r6
 5367 2024 0E94 0000 		call __mulsi3
 5368 2028 AB01      		movw r20,r22
 5369 202a BC01      		movw r22,r24
 5370 202c C701      		movw r24,r14
 5371 202e 0E94 0000 		call list_int_push_tail
 5372               	.LBE240:
 5373               	.LBB241:
 5374               	.LBB242:
 5375               	.LM425:
 5376 2032 EB89      		ldd r30,Y+19
 5377 2034 FC89      		ldd r31,Y+20
 5378 2036 0190      		ld __tmp_reg__,Z+
 5379 2038 F081      		ld r31,Z
 5380 203a E02D      		mov r30,__tmp_reg__
 5381 203c EB8B      		std Y+19,r30
 5382 203e FC8B      		std Y+20,r31
 5383               	.LVL398:
 5384               	.L297:
 5385               	.LBE242:
 5386               	.LBE241:
 5387               	.LM426:
 5388 2040 2B89      		ldd r18,Y+19
 5389 2042 3C89      		ldd r19,Y+20
 5390 2044 232B      		or r18,r19
 5391 2046 01F4      		brne .L298
 5392 2048 00C0      		rjmp .L353
 5393               	.LVL399:
 5394               	.L361:
 5395               	.LBE237:
 5396               	.LBE253:
 5397               	.LM427:
 5398 204a 0E94 0000 		call list_float_create
 5399 204e 7C01      		movw r14,r24
 5400               	.LVL400:
 5401               	.LBB254:
 5402               	.LBB245:
 5403               	.LBB246:
 5404               	.LBB247:
 5405               	.LM428:
 5406 2050 D401      		movw r26,r8
 5407 2052 ED91      		ld r30,X+
 5408 2054 FC91      		ld r31,X
 5409 2056 2081      		ld r18,Z
 5410 2058 3181      		ldd r19,Z+1
 5411 205a 2B8B      		std Y+19,r18
 5412 205c 3C8B      		std Y+20,r19
 5413               	.LVL401:
 5414               	.LBE247:
 5415               	.LBE246:
 5416               	.LBB248:
 5417               	.LM429:
 5418 205e 3801      		movw r6,r16
 5419 2060 8824      		clr r8
 5420 2062 77FC      		sbrc r7,7
 5421 2064 8094      		com r8
 5422 2066 982C      		mov r9,r8
 5423 2068 00C0      		rjmp .L299
 5424               	.L300:
 5425 206a C401      		movw r24,r8
 5426 206c B301      		movw r22,r6
 5427 206e 0E94 0000 		call __floatsisf
 5428 2072 AB89      		ldd r26,Y+19
 5429 2074 BC89      		ldd r27,Y+20
 5430 2076 1296      		adiw r26,2
 5431 2078 2D91      		ld r18,X+
 5432 207a 3D91      		ld r19,X+
 5433 207c 4D91      		ld r20,X+
 5434 207e 5C91      		ld r21,X
 5435 2080 1597      		sbiw r26,2+3
 5436 2082 0E94 0000 		call __mulsf3
 5437 2086 AB01      		movw r20,r22
 5438 2088 BC01      		movw r22,r24
 5439 208a C701      		movw r24,r14
 5440 208c 0E94 0000 		call list_float_push_tail
 5441               	.LBE248:
 5442               	.LBB249:
 5443               	.LBB250:
 5444               	.LM430:
 5445 2090 EB89      		ldd r30,Y+19
 5446 2092 FC89      		ldd r31,Y+20
 5447 2094 0190      		ld __tmp_reg__,Z+
 5448 2096 F081      		ld r31,Z
 5449 2098 E02D      		mov r30,__tmp_reg__
 5450 209a EB8B      		std Y+19,r30
 5451 209c FC8B      		std Y+20,r31
 5452               	.LVL402:
 5453               	.L299:
 5454               	.LBE250:
 5455               	.LBE249:
 5456               	.LM431:
 5457 209e 2B89      		ldd r18,Y+19
 5458 20a0 3C89      		ldd r19,Y+20
 5459 20a2 232B      		or r18,r19
 5460 20a4 01F4      		brne .L300
 5461               	.LVL403:
 5462               	.L353:
 5463               	.LM432:
 5464 20a6 D601      		movw r26,r12
 5465               	.LVL404:
 5466 20a8 ED92      		st X+,r14
 5467 20aa FC92      		st X,r15
 5468 20ac 00C0      		rjmp .L296
 5469               	.LVL405:
 5470               	.L283:
 5471               	.LBE245:
 5472               	.LM433:
 5473 20ae 80E0      		ldi r24,lo8(.LC9)
 5474 20b0 90E0      		ldi r25,hi8(.LC9)
 5475 20b2 66EE      		ldi r22,lo8(742)
 5476 20b4 72E0      		ldi r23,hi8(742)
 5477 20b6 40E0      		ldi r20,lo8(.LC10)
 5478 20b8 50E0      		ldi r21,hi8(.LC10)
 5479 20ba 0E94 0000 		call __myassert
 5480               	.L301:
 5481 20be 00C0      		rjmp .L301
 5482               	.LVL406:
 5483               	.L296:
 5484               	.LBE254:
 5485               	.LBE235:
 5486               	.LM434:
 5487 20c0 2091 0000 		lds r18,arguments
 5488 20c4 3091 0000 		lds r19,(arguments)+1
 5489 20c8 A901      		movw r20,r18
 5490 20ca 440D      		add r20,r4
 5491 20cc 551D      		adc r21,r5
 5492 20ce FA01      		movw r30,r20
