   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 5248 1eaa 7091 0000 		lds r23,(arguments)+1
 5249 1eae 00C0      		rjmp .L331
 5250               	.LVL317:
 5251               	.L418:
 5252               	.LBE431:
 5253               	.LBE428:
 5254               	.LBE447:
 5255               	.LBB448:
 5256               	.LM469:
 5257 1eb0 4115      		cp r20,__zero_reg__
 5258 1eb2 5105      		cpc r21,__zero_reg__
 5259 1eb4 01F0      		breq .+2
 5260 1eb6 00C0      		rjmp .L423
 5261               	.LM470:
 5262 1eb8 AA0F      		lsl r26
 5263 1eba BB1F      		rol r27
 5264 1ebc A050      		subi r26,lo8(-(extern_functs))
 5265 1ebe B040      		sbci r27,hi8(-(extern_functs))
 5266 1ec0 ED91      		ld r30,X+
 5267 1ec2 FC91      		ld r31,X
 5268 1ec4 1995      		eicall
 5269 1ec6 D201      		movw r26,r4
 5270 1ec8 6D93      		st X+,r22
 5271 1eca 7D93      		st X+,r23
 5272 1ecc 8D93      		st X+,r24
 5273 1ece 9C93      		st X,r25
 5274 1ed0 1397      		sbiw r26,3
 5275               	.LVL318:
 5276               	.L349:
 5277               	.LM471:
 5278 1ed2 832D      		mov r24,r3
 5279 1ed4 922D      		mov r25,r2
 5280 1ed6 9C01      		movw r18,r24
 5281 1ed8 2DBF      		out __SP_L__,r18
 5282 1eda 3EBF      		out __SP_H__,r19
 5283 1edc 00C0      		rjmp .L209
 5284               	.LVL319:
 5285               	.L421:
 5286               	.LBE448:
 5287               	.LBB449:
 5288               	.LBB366:
 5289               	.LBB385:
 5290               	.LM472:
 5291 1ede 8E01      		movw r16,r28
 5292 1ee0 0F5F      		subi r16,lo8(-(1))
 5293 1ee2 1F4F      		sbci r17,hi8(-(1))
 5294 1ee4 4989      		ldd r20,Y+17
 5295 1ee6 5A89      		ldd r21,Y+18
 5296               	.LVL320:
 5297 1ee8 00C0      		rjmp .L259
 5298               	.LVL321:
 5299               	.L404:
 5300               	.LBE385:
 5301               	.LBE366:
 5302               	.LBB365:
 5303               	.LBB369:
 5304 1eea 6E01      		movw r12,r28
 5305               	.LVL322:
 5306 1eec 0894      		sec
 5307 1eee C11C      		adc r12,__zero_reg__
 5308 1ef0 D11C      		adc r13,__zero_reg__
 5309 1ef2 7801      		movw r14,r16
 5310               	.LVL323:
 5311 1ef4 00C0      		rjmp .L251
 5312               	.LVL324:
 5313               	.L368:
 5314               	.LBE369:
 5315               	.LBE365:
 5316               	.LBE449:
 5317               	.LBB450:
 5318               	.LBB345:
 5319               	.LBB349:
 5320               	.LM473:
 5321 1ef6 F901      		movw r30,r18
 5322 1ef8 00C0      		rjmp .L240
 5323               	.LVL325:
 5324               	.L408:
 5325               	.LBE349:
 5326               	.LBE345:
 5327               	.LBE450:
 5328               	.LBB451:
 5329               	.LBB400:
 5330               	.LBB409:
 5331               	.LM474:
 5332 1efa 8E01      		movw r16,r28
 5333               	.LVL326:
 5334 1efc 0F5F      		subi r16,lo8(-(1))
 5335 1efe 1F4F      		sbci r17,hi8(-(1))
 5336 1f00 B701      		movw r22,r14
 5337 1f02 00C0      		rjmp .L313
 5338               	.LVL327:
 5339               	.L320:
 5340               	.LBE409:
 5341               	.LBE400:
 5342               	.LBB399:
 5343               	.LBB415:
 5344               	.LM475:
 5345 1f04 2230      		cpi r18,lo8(2)
 5346 1f06 01F4      		brne .+2
 5347 1f08 00C0      		rjmp .L424
 5348               	.LM476:
 5349 1f0a 2130      		cpi r18,lo8(1)
 5350 1f0c 01F4      		brne .+2
 5351 1f0e 00C0      		rjmp .L425
 5352               	.LM477:
 5353 1f10 2223      		tst r18
 5354 1f12 01F4      		brne .+2
 5355 1f14 00C0      		rjmp .L426
 5356               	.LM478:
 5357 1f16 2F31      		cpi r18,lo8(31)
 5358 1f18 01F4      		brne .+2
 5359 1f1a 00C0      		rjmp .L427
 5360               	.LM479:
 5361 1f1c 2330      		cpi r18,lo8(3)
 5362 1f1e 01F4      		brne .+2
 5363 1f20 00C0      		rjmp .L428
 5364               	.LM480:
 5365 1f22 80E0      		ldi r24,lo8(.LC19)
 5366 1f24 90E0      		ldi r25,hi8(.LC19)
 5367 1f26 6CEB      		ldi r22,lo8(444)
 5368 1f28 71E0      		ldi r23,hi8(444)
 5369               	.LVL328:
 5370 1f2a 40E0      		ldi r20,lo8(.LC20)
 5371 1f2c 50E0      		ldi r21,hi8(.LC20)
 5372               	.LVL329:
 5373 1f2e 0E94 0000 		call __myassert
 5374               	.L324:
 5375               	.LM481:
 5376 1f32 80E0      		ldi r24,lo8(.LC19)
 5377 1f34 90E0      		ldi r25,hi8(.LC19)
 5378 1f36 6FEB      		ldi r22,lo8(447)
 5379 1f38 71E0      		ldi r23,hi8(447)
 5380 1f3a 40E0      		ldi r20,lo8(.LC20)
 5381 1f3c 50E0      		ldi r21,hi8(.LC20)
 5382 1f3e 0E94 0000 		call __myassert
 5383 1f42 20E0      		ldi r18,lo8(0)
 5384 1f44 30E0      		ldi r19,hi8(0)
 5385               	.LVL330:
 5386 1f46 E0E0      		ldi r30,lo8(0)
 5387 1f48 F0E0      		ldi r31,hi8(0)
 5388 1f4a 00C0      		rjmp .L321
 5389               	.LVL331:
 5390               	.L407:
 5391               	.LBE415:
 5392               	.LBE399:
 5393               	.LBB398:
 5394               	.LBB403:
 5395               	.LM482:
 5396 1f4c 8A01      		movw r16,r20
 5397               	.LVL332:
 5398 1f4e 0F71      		andi r16,lo8(31)
 5399 1f50 1070      		andi r17,hi8(31)
 5400 1f52 000F      		lsl r16
 5401 1f54 111F      		rol r17
 5402 1f56 000F      		lsl r16
 5403 1f58 111F      		rol r17
 5404 1f5a E989      		ldd r30,Y+17
 5405 1f5c FA89      		ldd r31,Y+18
 5406 1f5e 0E0F      		add r16,r30
 5407 1f60 1F1F      		adc r17,r31
 5408 1f62 B701      		movw r22,r14
 5409 1f64 00C0      		rjmp .L313
 5410               	.LVL333:
 5411               	.L419:
 5412               	.LBE403:
 5413               	.LBE398:
 5414               	.LBE451:
 5415               	.LBB452:
 5416               	.LBB389:
 5417               	.LBB381:
 5418               	.LM483:
 5419 1f66 00E0      		ldi r16,lo8(blockId)
 5420 1f68 10E0      		ldi r17,hi8(blockId)
 5421 1f6a 4989      		ldd r20,Y+17
 5422 1f6c 5A89      		ldd r21,Y+18
 5423               	.LVL334:
 5424 1f6e 00C0      		rjmp .L259
 5425               	.LVL335:
 5426               	.L410:
 5427               	.LBE381:
 5428               	.LBE389:
 5429               	.LBE452:
 5430               	.LBB453:
 5431               	.LBB439:
 5432               	.LBB436:
 5433 1f70 00E0      		ldi r16,lo8(blockId)
 5434 1f72 10E0      		ldi r17,hi8(blockId)
 5435               	.LVL336:
 5436 1f74 6091 0000 		lds r22,arguments
 5437 1f78 7091 0000 		lds r23,(arguments)+1
 5438 1f7c 00C0      		rjmp .L331
 5439               	.LVL337:
 5440               	.L400:
 5441               	.LBE436:
 5442               	.LBE439:
 5443               	.LBE453:
 5444               	.LBB454:
 5445               	.LBB360:
 5446               	.LBB356:
 5447               	.LM484:
 5448 1f7e FE01      		movw r30,r28
 5449 1f80 3196      		adiw r30,1
 5450 1f82 00C0      		rjmp .L240
 5451               	.LVL338:
 5452               	.L414:
 5453               	.LBE356:
 5454               	.LBE360:
 5455               	.LBE454:
 5456               	.LBB455:
 5457               	.LM485:
 5458 1f84 80E0      		ldi r24,lo8(.LC19)
 5459 1f86 90E0      		ldi r25,hi8(.LC19)
 5460 1f88 6FE6      		ldi r22,lo8(1391)
 5461 1f8a 75E0      		ldi r23,hi8(1391)
 5462 1f8c 40E0      		ldi r20,lo8(.LC30)
 5463 1f8e 50E0      		ldi r21,hi8(.LC30)
 5464 1f90 0E94 0000 		call __myassert
 5465 1f94 AD85      		ldd r26,Y+13
 5466 1f96 BE85      		ldd r27,Y+14
 5467 1f98 8C91      		ld r24,X
 5468 1f9a 90E0      		ldi r25,lo8(0)
 5469 1f9c 8F70      		andi r24,lo8(15)
 5470 1f9e 9070      		andi r25,hi8(15)
 5471 1fa0 1196      		adiw r26,1
 5472 1fa2 2C91      		ld r18,X
 5473 1fa4 2295      		swap r18
 5474 1fa6 2695      		lsr r18
 5475 1fa8 2770      		andi r18,0x7
 5476 1faa A22F      		mov r26,r18
 5477 1fac B0E0      		ldi r27,lo8(0)
 5478 1fae 880F      		lsl r24
 5479 1fb0 991F      		rol r25
 5480 1fb2 880F      		lsl r24
 5481 1fb4 991F      		rol r25
 5482 1fb6 880F      		lsl r24
 5483 1fb8 991F      		rol r25
 5484 1fba A82B      		or r26,r24
 5485 1fbc B92B      		or r27,r25
 5486 1fbe FD01      		movw r30,r26
 5487 1fc0 EE0F      		lsl r30
 5488 1fc2 FF1F      		rol r31
 5489 1fc4 E050      		subi r30,lo8(-(extern_functs_args))
 5490 1fc6 F040      		sbci r31,hi8(-(extern_functs_args))
 5491 1fc8 4081      		ld r20,Z
 5492 1fca 5181      		ldd r21,Z+1
 5493 1fcc 00C0      		rjmp .L338
 5494               	.LVL339:
 5495               	.L401:
 5496               	.LBE455:
 5497               	.LBB456:
 5498               	.LBB344:
 5499               	.LBB348:
 5500               	.LBB352:
 5501               	.LM486:
 5502 1fce D901      		movw r26,r18
 5503 1fd0 1196      		adiw r26,1
 5504 1fd2 EC91      		ld r30,X
 5505 1fd4 EF71      		andi r30,lo8(31)
 5506 1fd6 F0E0      		ldi r31,lo8(0)
 5507 1fd8 EE0F      		lsl r30
 5508 1fda FF1F      		rol r31
 5509 1fdc EE0F      		lsl r30
 5510 1fde FF1F      		rol r31
 5511 1fe0 2989      		ldd r18,Y+17
 5512 1fe2 3A89      		ldd r19,Y+18
 5513               	.LVL340:
 5514 1fe4 E20F      		add r30,r18
 5515 1fe6 F31F      		adc r31,r19
 5516 1fe8 4081      		ld r20,Z
 5517 1fea 5181      		ldd r21,Z+1
 5518               	.LVL341:
 5519               	.LM487:
 5520 1fec A091 0000 		lds r26,arguments
 5521 1ff0 B091 0000 		lds r27,(arguments)+1
 5522 1ff4 ED85      		ldd r30,Y+13
 5523 1ff6 FE85      		ldd r31,Y+14
 5524 1ff8 8381      		ldd r24,Z+3
 5525 1ffa 00C0      		rjmp .L367
 5526               	.LVL342:
 5527               	.L372:
 5528               	.LBE352:
 5529               	.LBE348:
 5530               	.LBE344:
 5531               	.LBE456:
 5532               	.LBB457:
 5533               	.LBB364:
 5534               	.LBB386:
 5535               	.LM488:
 5536 1ffc 8701      		movw r16,r14
 5537 1ffe 4989      		ldd r20,Y+17
 5538 2000 5A89      		ldd r21,Y+18
 5539               	.LVL343:
 5540 2002 00C0      		rjmp .L259
 5541               	.LVL344:
 5542               	.L370:
 5543               	.LBE386:
 5544               	.LBE364:
 5545               	.LBB363:
 5546               	.LBB376:
 5547               	.LBB374:
 5548               	.LM489:
 5549 2004 B4E0      		ldi r27,lo8(4)
 5550 2006 EB2E      		mov r14,r27
 5551 2008 F12C      		mov r15,__zero_reg__
 5552               	.LVL345:
 5553 200a E00E      		add r14,r16
 5554 200c F11E      		adc r15,r17
 5555 200e 6801      		movw r12,r16
 5556               	.LVL346:
 5557 2010 00C0      		rjmp .L251
 5558               	.LVL347:
 5559               	.L423:
 5560               	.LBE374:
 5561               	.LBE376:
 5562               	.LBE363:
 5563               	.LBE457:
 5564               	.LBB458:
 5565               	.LM490:
 5566 2012 4130      		cpi r20,1
 5567 2014 5105      		cpc r21,__zero_reg__
 5568 2016 01F0      		breq .+2
 5569 2018 00C0      		rjmp .L349
 5570               	.LM491:
 5571 201a AA0F      		lsl r26
 5572 201c BB1F      		rol r27
 5573 201e A050      		subi r26,lo8(-(extern_functs))
 5574 2020 B040      		sbci r27,hi8(-(extern_functs))
 5575 2022 F401      		movw r30,r8
 5576 2024 6081      		ld r22,Z
 5577 2026 7181      		ldd r23,Z+1
 5578 2028 8281      		ldd r24,Z+2
 5579 202a 9381      		ldd r25,Z+3
 5580 202c ED91      		ld r30,X+
 5581 202e FC91      		ld r31,X
 5582 2030 1995      		eicall
 5583 2032 D201      		movw r26,r4
 5584 2034 6D93      		st X+,r22
 5585 2036 7D93      		st X+,r23
 5586 2038 8D93      		st X+,r24
 5587 203a 9C93      		st X,r25
 5588 203c 1397      		sbiw r26,3
 5589 203e 00C0      		rjmp .L349
 5590               	.LVL348:
 5591               	.L374:
 5592               	.LBE458:
 5593               	.LBB459:
 5594               	.LBB420:
 5595               	.LBB410:
 5596               	.LBB408:
 5597               	.LM492:
 5598 2040 B701      		movw r22,r14
 5599 2042 6C5F      		subi r22,lo8(-(4))
 5600 2044 7F4F      		sbci r23,hi8(-(4))
 5601               	.LVL349:
 5602 2046 8701      		movw r16,r14
 5603               	.LVL350:
 5604 2048 00C0      		rjmp .L313
 5605               	.LVL351:
 5606               	.L424:
 5607               	.LBE408:
 5608               	.LBE410:
 5609               	.LBE420:
 5610               	.LBB421:
 5611               	.LBB418:
 5612               	.LBB417:
 5613               	.LM493:
 5614 204a DB01      		movw r26,r22
 5615 204c 1196      		adiw r26,1
 5616 204e EC91      		ld r30,X
 5617 2050 F0E0      		ldi r31,lo8(0)
 5618 2052 EF71      		andi r30,lo8(31)
 5619 2054 F070      		andi r31,hi8(31)
 5620 2056 EE0F      		lsl r30
 5621 2058 FF1F      		rol r31
 5622 205a EE0F      		lsl r30
 5623 205c FF1F      		rol r31
 5624 205e 2989      		ldd r18,Y+17
 5625 2060 3A89      		ldd r19,Y+18
 5626 2062 E20F      		add r30,r18
 5627 2064 F31F      		adc r31,r19
 5628 2066 A081      		ld r26,Z
 5629 2068 B181      		ldd r27,Z+1
 5630               	.LVL352:
 5631               	.LM494:
 5632 206a 8091 0000 		lds r24,arguments
 5633 206e 9091 0000 		lds r25,(arguments)+1
 5634 2072 EC91      		ld r30,X
 5635 2074 F0E0      		ldi r31,lo8(0)
 5636 2076 EE0F      		lsl r30
 5637 2078 FF1F      		rol r31
 5638 207a E80F      		add r30,r24
 5639 207c F91F      		adc r31,r25
 5640 207e 2081      		ld r18,Z
 5641 2080 FB01      		movw r30,r22
 5642 2082 3081      		ld r19,Z
 5643 2084 E32F      		mov r30,r19
 5644 2086 F0E0      		ldi r31,lo8(0)
 5645 2088 EE0F      		lsl r30
 5646 208a FF1F      		rol r31
 5647               	.LVL353:
 5648 208c E20F      		add r30,r18
 5649 208e F11D      		adc r31,__zero_reg__
 5650 2090 E80F      		add r30,r24
 5651 2092 F91F      		adc r31,r25
 5652 2094 8081      		ld r24,Z
 5653 2096 282F      		mov r18,r24
 5654               	.LVL354:
 5655 2098 30E0      		ldi r19,lo8(0)
 5656               	.LVL355:
 5657 209a 8181      		ldd r24,Z+1
 5658 209c E82F      		mov r30,r24
 5659 209e F0E0      		ldi r31,lo8(0)
 5660 20a0 3196      		adiw r30,1
 5661 20a2 EA0F      		add r30,r26
 5662 20a4 FB1F      		adc r31,r27
 5663 20a6 00C0      		rjmp .L321
 5664               	.LVL356:
 5665               	.L352:
 5666               	.LBE417:
 5667               	.LBE418:
 5668               	.LBE421:
 5669               	.LBE459:
 5670               	.LBB460:
 5671               	.LM495:
 5672 20a8 AA0F      		lsl r26
 5673 20aa BB1F      		rol r27
 5674               	.LVL357:
 5675 20ac A050      		subi r26,lo8(-(extern_functs))
 5676 20ae B040      		sbci r27,hi8(-(extern_functs))
 5677 20b0 F401      		movw r30,r8
 5678 20b2 6081      		ld r22,Z
 5679 20b4 7181      		ldd r23,Z+1
 5680 20b6 8281      		ldd r24,Z+2
 5681 20b8 9381      		ldd r25,Z+3
 5682               	.LVL358:
 5683 20ba 2481      		ldd r18,Z+4
 5684 20bc 3581      		ldd r19,Z+5
 5685 20be 4681      		ldd r20,Z+6
 5686 20c0 5781      		ldd r21,Z+7
 5687 20c2 ED91      		ld r30,X+
 5688 20c4 FC91      		ld r31,X
 5689 20c6 1995      		eicall
 5690 20c8 D201      		movw r26,r4
 5691 20ca 6D93      		st X+,r22
 5692 20cc 7D93      		st X+,r23
 5693 20ce 8D93      		st X+,r24
 5694 20d0 9C93      		st X,r25
 5695 20d2 1397      		sbiw r26,3
 5696 20d4 00C0      		rjmp .L349
 5697               	.LVL359:
 5698               	.L405:
 5699               	.LBE460:
 5700               	.LBB461:
 5701               	.LBB390:
 5702               	.LBB368:
 5703               	.LBB372:
 5704               	.LM496:
 5705 20d6 D801      		movw r26,r16
 5706 20d8 1196      		adiw r26,1
 5707 20da EC91      		ld r30,X
 5708 20dc EF71      		andi r30,lo8(31)
 5709 20de F0E0      		ldi r31,lo8(0)
 5710 20e0 00C0      		rjmp .L369
 5711               	.LVL360:
 5712               	.L422:
 5713               	.LBE372:
 5714               	.LBE368:
 5715               	.LBE390:
 5716               	.LBB391:
 5717               	.LBB380:
 5718               	.LBB383:
 5719 20e2 D701      		movw r26,r14
 5720 20e4 1196      		adiw r26,1
 5721 20e6 EC91      		ld r30,X
 5722 20e8 EF71      		andi r30,lo8(31)
 5723 20ea F0E0      		ldi r31,lo8(0)
 5724 20ec 00C0      		rjmp .L371
 5725               	.LVL361:
 5726               	.L353:
 5727               	.LBE383:
 5728               	.LBE380:
 5729               	.LBE391:
 5730               	.LBE461:
 5731               	.LBB462:
 5732               	.LM497:
 5733 20ee AA0F      		lsl r26
 5734 20f0 BB1F      		rol r27
 5735 20f2 A050      		subi r26,lo8(-(extern_functs))
 5736 20f4 B040      		sbci r27,hi8(-(extern_functs))
 5737 20f6 F401      		movw r30,r8
 5738 20f8 6081      		ld r22,Z
 5739 20fa 7181      		ldd r23,Z+1
 5740 20fc 8281      		ldd r24,Z+2
 5741 20fe 9381      		ldd r25,Z+3
 5742 2100 2481      		ldd r18,Z+4
 5743 2102 3581      		ldd r19,Z+5
 5744 2104 4681      		ldd r20,Z+6
 5745 2106 5781      		ldd r21,Z+7
 5746 2108 E084      		ldd r14,Z+8
 5747 210a F184      		ldd r15,Z+9
 5748 210c 0285      		ldd r16,Z+10
 5749 210e 1385      		ldd r17,Z+11
 5750               	.LVL362:
 5751 2110 ED91      		ld r30,X+
 5752 2112 FC91      		ld r31,X
 5753 2114 1995      		eicall
 5754 2116 D201      		movw r26,r4
 5755 2118 6D93      		st X+,r22
 5756 211a 7D93      		st X+,r23
 5757 211c 8D93      		st X+,r24
 5758 211e 9C93      		st X,r25
 5759 2120 1397      		sbiw r26,3
 5760 2122 00C0      		rjmp .L349
 5761               	.LVL363:
 5762               	.L354:
 5763               	.LM498:
 5764 2124 AA0F      		lsl r26
 5765 2126 BB1F      		rol r27
 5766 2128 A050      		subi r26,lo8(-(extern_functs))
 5767 212a B040      		sbci r27,hi8(-(extern_functs))
 5768 212c F401      		movw r30,r8
 5769 212e 6081      		ld r22,Z
 5770 2130 7181      		ldd r23,Z+1
 5771 2132 8281      		ldd r24,Z+2
 5772 2134 9381      		ldd r25,Z+3
 5773 2136 2481      		ldd r18,Z+4
 5774 2138 3581      		ldd r19,Z+5
 5775 213a 4681      		ldd r20,Z+6
 5776 213c 5781      		ldd r21,Z+7
 5777 213e E084      		ldd r14,Z+8
 5778 2140 F184      		ldd r15,Z+9
 5779 2142 0285      		ldd r16,Z+10
 5780 2144 1385      		ldd r17,Z+11
 5781               	.LVL364:
 5782 2146 A484      		ldd r10,Z+12
 5783 2148 B584      		ldd r11,Z+13
 5784 214a C684      		ldd r12,Z+14
 5785 214c D784      		ldd r13,Z+15
 5786 214e ED91      		ld r30,X+
 5787 2150 FC91      		ld r31,X
 5788 2152 1995      		eicall
 5789 2154 D201      		movw r26,r4
 5790 2156 6D93      		st X+,r22
 5791 2158 7D93      		st X+,r23
 5792 215a 8D93      		st X+,r24
 5793 215c 9C93      		st X,r25
 5794 215e 1397      		sbiw r26,3
 5795 2160 00C0      		rjmp .L349
 5796               	.LVL365:
 5797               	.L213:
 5798               	.LBE462:
 5799               	.LBB463:
 5800               	.LM499:
 5801 2162 4528      		or r4,r5
 5802 2164 01F0      		breq .+2
 5803 2166 00C0      		rjmp .L220
 5804               	.LBE463:
 5805               	.LM500:
 5806 2168 4B85      		ldd r20,Y+11
 5807 216a 5C85      		ldd r21,Y+12
 5808 216c 4D87      		std Y+13,r20
 5809 216e 5E87      		std Y+14,r21
 5810               	.LVL366:
 5811 2170 DA01      		movw r26,r20
 5812 2172 00C0      		rjmp .L364
 5813               	.LVL367:
 5814               	.L409:
 5815               	.LBB464:
 5816               	.LBB397:
 5817               	.LBB402:
 5818               	.LBB406:
 5819               	.LM501:
 5820 2174 D701      		movw r26,r14
 5821 2176 1196      		adiw r26,1
 5822 2178 EC91      		ld r30,X
 5823 217a EF71      		andi r30,lo8(31)
 5824 217c F0E0      		ldi r31,lo8(0)
 5825 217e 00C0      		rjmp .L373
 5826               	.LVL368:
 5827               	.L425:
 5828               	.LBE406:
 5829               	.LBE402:
 5830               	.LBE397:
 5831               	.LBB396:
 5832               	.LBB414:
 5833               	.LM502:
 5834 2180 80E0      		ldi r24,lo8(.LC19)
 5835 2182 90E0      		ldi r25,hi8(.LC19)
 5836 2184 64EB      		ldi r22,lo8(436)
 5837 2186 71E0      		ldi r23,hi8(436)
 5838               	.LVL369:
 5839 2188 40E0      		ldi r20,lo8(.LC20)
 5840 218a 50E0      		ldi r21,hi8(.LC20)
 5841               	.LVL370:
 5842 218c 0E94 0000 		call __myassert
 5843 2190 00C0      		rjmp .L324
 5844               	.LVL371:
 5845               	.L426:
 5846               	.LM503:
 5847 2192 80E0      		ldi r24,lo8(.LC19)
 5848 2194 90E0      		ldi r25,hi8(.LC19)
 5849 2196 66EB      		ldi r22,lo8(438)
 5850 2198 71E0      		ldi r23,hi8(438)
 5851               	.LVL372:
